ID,Water Quality,Time,DeviceID
177826DF-6488-9E8F-43D8-269CF60060C0,4.6,03/12/18 12:00,53
3836C2E6-2650-1FF7-9A84-21FD343B7763,4.7,03/12/18 13:00,53
4F9E10BF-98CC-1EB2-7ADC-3DCDEBD5755C,5.6,03/12/18 14:00,53
01C13F2B-793E-6015-1DDC-8A1B2BBF2E17,6.7,03/12/18 15:00,53
EFBE5ED8-752D-2A09-8813-943F4EA47E3C,5.2,03/12/18 16:00,53
EAD305BA-6487-5410-1B76-38E62AFDA20C,5.5,03/12/18 17:00,53
A771BF29-80C4-0EE1-9EF2-1D3C2A031DD2,4.3,03/12/18 18:00,53
F492EF4F-334A-32A8-6C96-1F3ED9F8A04F,5.6,03/12/18 19:00,53
EFE77CC0-982F-397D-9D7B-33E4CCB34CFA,4.2,03/12/18 20:00,53
32DE2404-91E9-16BC-540B-55E1CC7805E9,3.0,03/12/18 21:00,53
530F43A1-8C47-6C6E-4731-944C0EF34117,4.2,03/12/18 22:00,53
0DCBF371-58B8-0BDA-202B-CC5EFC3836E0,6.4,03/12/18 23:00,53
C59A001D-4402-71A8-8BF7-C3FD18852DB1,5.6,04/12/18 0:00,53
102A56AB-6CA6-A01D-237C-795354AD678E,5.3,04/12/18 1:00,53
3FDC8E2E-7002-8E90-1566-0C6C14D4A602,4.8,04/12/18 2:00,53
EF345E1A-0F99-960D-4E8B-6D91F0B61F0B,4.5,04/12/18 3:00,53
87CA55B1-10D0-2527-6DFA-5469C18420BD,3.8,04/12/18 4:00,53
0CA8CC0C-7F8D-6540-2D65-9796FC1BA373,6.3,04/12/18 5:00,53
7D24C286-4F0F-2758-8DF2-68E484D15AFB,5.4,04/12/18 6:00,53
946F1B5A-3ACB-A179-9CBC-A09C968086A5,3.7,04/12/18 7:00,53
954293BD-396C-920A-6517-2631D4A271E1,5.5,04/12/18 8:00,53
ABC4202C-307C-A238-7CF4-98AF24DC744A,6.1,04/12/18 9:00,53
2E951806-6BB0-8EAD-8197-671364DC0D89,4.6,04/12/18 10:00,53
6E0AC672-7F72-94CE-42AC-8746DA76102F,4.7,04/12/18 11:00,53
526B8551-295E-215C-58DF-66FFA0905B1B,4.1,04/12/18 12:00,53
4C60E523-4CCE-2294-567A-1BABCE1C4F67,5.7,04/12/18 13:00,53
3F090275-34BB-996B-0102-A119015D31AA,6.2,04/12/18 14:00,53
FF9E971B-392E-4B52-6F4B-735839536383,3.6,04/12/18 15:00,53
3C269ADA-19A5-4CAA-12FE-96E94F6F94B6,4.4,04/12/18 16:00,53
9DF4C047-604E-5C6A-9ACD-57D5B5C79868,5.8,04/12/18 17:00,53
E8F2CA37-41B1-7638-8BC8-5C43B6529752,3.7,04/12/18 18:00,53
52A5B451-2B7A-7B7E-2A05-3F52F2F16137,5.0,04/12/18 19:00,53
0FFD3014-4AB8-A313-4D9F-A22415FD340C,3.7,04/12/18 20:00,53
8D76BE84-8063-9134-3875-6CBF102A0BB3,6.2,04/12/18 21:00,53
3B8EDD3E-7318-1895-2ADB-839B82F216EF,4.5,04/12/18 22:00,53
196AA999-A23E-21C7-2D65-E2059ACE23A1,4.8,04/12/18 23:00,53
12CE1CDB-374E-3C6D-3265-66E9FD105951,5.9,05/12/18 0:00,53
8FC3BEF1-14F2-60EA-1B52-8426209B6DEC,5.4,05/12/18 1:00,53
8D6EFB33-449F-16CB-3668-58E1C1440BDC,4.2,05/12/18 2:00,53
DE545662-276B-7F35-648A-A75CCB139828,4.5,05/12/18 3:00,53
8B17CA14-809B-76AA-1D80-3EF5A5EA63F3,4.4,01/12/18 0:00,54
DEC4E857-3D01-060B-A056-92C521BF4C9D,3.0,01/12/18 1:00,54
B164EF3C-9778-A5AF-45C1-78915ED58809,5.2,01/12/18 2:00,54
1EC738FF-797C-26E1-4FB8-E09FAEE70055,5.8,01/12/18 3:00,54
B392D21C-5C02-78B8-2657-DEC49A527E84,4.9,01/12/18 4:00,54
B1581B1C-5EF4-36DC-6C19-9BBAC09A75E9,6.9,01/12/18 5:00,54
10438F0B-4108-994E-8230-D635445E436F,4.1,01/12/18 6:00,54
23C51935-3304-0902-4052-015A190791C5,5.8,01/12/18 7:00,54
37F93172-A174-7D5C-1074-076305067AC3,6.0,01/12/18 8:00,54
C60D9444-9216-9C0C-3295-686AE5F02688,4.5,01/12/18 9:00,54
31DF6570-00F0-12A6-193D-3EA0E46D7F85,5.7,01/12/18 10:00,54
2A3C725A-1BF6-A6C7-677E-344C6A5C7CF0,4.2,01/12/18 11:00,54
97D1DDD5-7C0F-9924-9E96-F44AAA273051,6.3,01/12/18 12:00,54
DC9D3C89-3416-8662-8641-7CE39B050D7B,4.2,01/12/18 13:00,54
80422CB5-6DCE-2809-0FBE-4EE1667229C9,4.1,01/12/18 14:00,54
C1AD1D92-5EFE-3B87-A022-CF76D9D25EFF,4.9,01/12/18 15:00,54
E133978D-1C71-5276-63F4-8597BE486417,5.7,01/12/18 16:00,54
3EDA8D10-3B22-1FFC-6291-A0994FB94A21,4.7,01/12/18 17:00,54
D3E9E4F4-A28A-2B2B-07A9-0869C37841BC,6.7,01/12/18 18:00,54
F52FFDBA-A698-17C9-2700-C2F0AF385FF3,4.1,01/12/18 19:00,54
6A090E52-92D7-0243-5E31-5AA69FCD38AE,4.4,01/12/18 20:00,54
5C23C79F-1C34-1784-4507-DCC5A60C6100,3.4,01/12/18 21:00,54
A7912616-1FCB-263A-9F18-C66D930660A4,4.8,01/12/18 22:00,54
AD98B0FE-4E58-8FCD-0CDA-20951ED12592,5.6,01/12/18 23:00,54
B4B34C9E-26D4-55DD-2177-0218C5984447,5.9,02/12/18 0:00,54
E3D8AAE0-87D2-28A5-4FDB-14FF8F166776,5.4,02/12/18 1:00,54
FAD13DDD-5B5E-61FA-006E-99F093215BD6,4.9,02/12/18 2:00,54
2B4345EC-03AA-0C5E-3640-6B8BEF0D7493,5.2,02/12/18 3:00,54
8760F631-2CD8-0630-2F1F-C843EFCB7169,6.4,02/12/18 4:00,54
5B82361B-54CD-7184-5A94-4AFFFA64199A,6.5,02/12/18 5:00,54
97A044C0-4B9D-8F76-3BA6-22CC52486DDD,4.5,02/12/18 6:00,54
56922D27-9D64-24EB-0F1C-6982EE459A77,6.0,02/12/18 7:00,54
93A46339-1BB7-9187-7BDA-82B521A72573,4.1,02/12/18 8:00,54
20DB15E4-0B3E-8533-7CEF-273F518D1C23,5.3,02/12/18 9:00,54
B4FBA7B7-6B3B-7B58-9058-F53E43F810CC,5.6,02/12/18 10:00,54
30F2687E-4DFB-0BC9-6B29-96D0EC7837DB,4.8,02/12/18 11:00,54
7FD97098-A510-3921-29C8-25CD683095D5,5.2,02/12/18 12:00,54
03DA4D09-8191-88BD-A2BB-DFFC349118BF,6.1,02/12/18 13:00,54
90F4D24F-11B2-33BD-1A11-7BD53C242111,6.2,02/12/18 14:00,54
D2EC15CD-1B12-894F-64E5-BF08906B11EB,4.7,02/12/18 15:00,54
7B1C9C6A-6D86-4D74-3239-1CF826342B04,5.4,02/12/18 16:00,54
5B4874D5-2529-A049-6125-2B33BD0E8C48,6.1,02/12/18 17:00,54
9CC488A0-2F26-3055-43D8-5513068B38D4,5.3,02/12/18 18:00,54
CB835E61-64C3-30F0-448D-C7E9F02F8D3B,3.6,02/12/18 19:00,54
CD6512B2-8892-3428-8E08-4008F3F79432,6.1,02/12/18 20:00,54
2CF91A36-6982-1C05-3815-7CE21AAD1CBD,5.4,02/12/18 21:00,54
6632F134-9E80-10F4-1D81-8E4B1ADBA00B,4.0,02/12/18 22:00,54
A7695CB7-28E7-76B3-25CC-003D9A8821CE,5.7,02/12/18 23:00,54
C14F820C-89CC-A453-2051-03099F351D07,5.0,03/12/18 0:00,54
B6003EDF-7754-6B5A-5B87-AB4B574102F3,4.8,03/12/18 1:00,54
F320C1A9-3545-7BE5-797D-0C0FF12E24BB,4.4,03/12/18 2:00,54
27C5C41A-97AE-75BC-4C0B-B1545C278F62,5.2,03/12/18 3:00,54
C4E181B7-0D35-8AE4-3258-24C693AF030A,2.5,03/12/18 4:00,54
0DE5E853-8FF7-0A9B-671D-447425BC22AF,6.7,03/12/18 5:00,54
D211D538-986C-205F-2FD9-2150C41235EF,5.0,03/12/18 6:00,54
FC343A68-1FAA-8634-246A-091FCEE148C7,7.2,03/12/18 7:00,54
F2D0ACF5-53B5-5092-304F-9271B6BD0B9E,3.2,03/12/18 8:00,54
8611FFE7-43A7-464E-8ABB-2380FFCF8902,6.2,03/12/18 9:00,54
7717E48B-93CC-6FBE-7611-747BE07B9891,4.5,03/12/18 10:00,54
F475F082-92F4-7B85-004E-3F60CF636FDF,2.8,03/12/18 11:00,54
CDB71DFA-A5A0-9DEE-A459-1CA39F37892B,4.7,03/12/18 12:00,54
84270D4D-8D8D-708B-A095-76D99F0257B5,5.5,03/12/18 13:00,54
C2D49A7B-42D7-33E4-12DD-BAA49D3E7394,4.9,03/12/18 14:00,54
FB76AB68-3E3F-3030-3493-E0C197B99710,4.8,03/12/18 15:00,54
988AAB4D-5120-832E-86DA-A17FFF02983C,4.3,03/12/18 16:00,54
922E319B-3448-6AB0-6A9B-9B5C91757BEF,5.4,03/12/18 17:00,54
5E26B5CC-3FC8-944F-113A-AFEAC7180E67,4.8,03/12/18 18:00,54
A9B492E3-874E-5FEE-6787-28C5C07B5B49,6.2,03/12/18 19:00,54
F6F4A888-8CCE-63CE-8E63-712DBD405D1D,6.4,03/12/18 20:00,54
A11A6051-473A-6F5E-4824-6045CA283FFA,4.6,03/12/18 21:00,54
15CAE157-029F-6552-98C5-DFEFCD9E0D41,4.8,03/12/18 22:00,54
31ACEC1A-2C55-8469-6160-409A911A9753,4.3,03/12/18 23:00,54
8BEAF81F-4E13-2DE5-92DA-87D4B46007CC,5.8,04/12/18 0:00,54
2723FC8E-05FE-6B10-5DA0-8FF81AAF9EC9,5.8,04/12/18 1:00,54
2F821206-022D-55DC-1192-09B6B7B58F9E,5.4,04/12/18 2:00,54
2802C30C-9165-7F04-0F2F-560DB4016C70,5.1,04/12/18 3:00,54
4FEBB24B-0C5D-22A0-92F9-308968936086,3.7,04/12/18 4:00,54
9BE9BF0C-45DC-4F46-0A3F-DE8AD4AB8966,5.4,04/12/18 5:00,54
0D19011C-4F56-2CCF-2D15-B985B37C49C8,7.3,04/12/18 6:00,54
C979DFA7-1A88-8098-4F3E-4C66EE8F1E91,3.7,04/12/18 7:00,54
494F2985-9ABE-3C66-A06F-A480B24E71B2,6.6,04/12/18 8:00,54
C2E5DF07-89A5-3529-0CF3-FDB49D226080,4.4,04/12/18 9:00,54
90831C9A-8E4F-09A8-2123-B25187553A35,6.3,04/12/18 10:00,54
7F98CAF1-A4A2-4E8C-7BE0-83465A7A9C4C,7.1,04/12/18 11:00,54
AA3F6B16-1D9C-6323-0435-9D0749A13408,2.4,04/12/18 12:00,54
BF198686-3FA9-4240-2988-B1B2D1651F2F,4.6,04/12/18 13:00,54
C046E867-746C-68AC-5D08-86F73E3A7628,5.2,04/12/18 14:00,54
10EE8FCB-2413-467A-811E-61E2271775D2,5.8,04/12/18 15:00,54
C9D1D606-230B-737C-A6BA-50D39D3C11F4,5.2,04/12/18 16:00,54
C0A4B33B-3DCC-5BFC-A36A-4C40D09F3462,5.6,04/12/18 17:00,54
24158AA9-1EBE-239A-1743-5657DFE623C4,5.0,04/12/18 18:00,54
B1E78C16-963D-742E-91BD-5BFDC109A215,5.9,04/12/18 19:00,54
97FC860F-14E8-4FA1-4918-442959EE25DE,4.9,04/12/18 20:00,54
546FF8F5-5041-0CA6-94EB-6C05C6B665C8,3.7,04/12/18 21:00,54
05CE75D3-722B-73F9-200A-110F58F93C8A,5.2,04/12/18 22:00,54
096C6715-6735-994A-03D9-AA7863B90519,6.2,04/12/18 23:00,54
271C092C-6360-6421-208E-28D2AACF9741,5.2,05/12/18 0:00,54
99E1704C-5733-19C9-3B5B-5308E2A30D51,5.0,05/12/18 1:00,54
3B5E5C1A-4483-9A96-5723-A7B4925D8F58,6.9,05/12/18 2:00,54
4530FB2B-25D6-7B38-4CE9-185D51370920,3.5,05/12/18 3:00,54
58AD6BD4-1D69-4E3F-4973-6E09AD1771E7,3.7,01/12/18 0:00,55
67921214-5EA2-8504-A33E-0D7CDFD97D24,3.7,01/12/18 1:00,55
B0BB6C99-29FE-4568-5616-DBB8BF0C4949,5.1,01/12/18 2:00,55
55E889AF-2217-1635-A010-D85515870CBC,4.3,01/12/18 3:00,55
74D7F167-657F-4CD4-019A-F3E905A858BD,5.9,01/12/18 4:00,55
40A7DC38-1AAE-2510-0235-EF3E8DA521AD,4.0,01/12/18 5:00,55
520E9E8F-525C-5D13-990A-314C79007FC1,5.3,01/12/18 6:00,55
9E43201E-290E-2B63-4D22-DEF2262E0118,4.7,01/12/18 7:00,55
6A6E652F-713A-8235-14C5-57B5190C578F,3.5,01/12/18 8:00,55
2252D7EC-2F40-105A-A007-6A75B7CD2142,2.6,01/12/18 9:00,55
0E18CFB5-6111-66EF-7726-707D7E077EC9,5.1,01/12/18 10:00,55
10D018DB-5307-7C61-A094-F9E16A414AEC,5.4,01/12/18 11:00,55
F6FE779E-25DA-276B-3AD0-0BB087DA8516,5.3,01/12/18 12:00,55
B16366CE-085A-8F46-A24E-6D52F68C3DEC,3.6,01/12/18 13:00,55
7903F743-96AA-1A3C-132F-CEE614DD517C,4.5,01/12/18 14:00,55
FB56E463-64ED-8BF4-7985-75156F95A22F,5.2,01/12/18 15:00,55
6EAC83F9-04F1-8318-01E5-74FBDB964CB5,6.0,01/12/18 16:00,55
7DA2FF75-5BA1-5A58-1B47-A0AAF071641D,4.3,01/12/18 17:00,55
F379781D-2D19-27F1-5D8D-F26A604D93EC,3.5,01/12/18 18:00,55
3A9CE17A-4F0F-705F-9295-D9DD50E52989,6.7,01/12/18 19:00,55
86E63F91-325D-82E3-716F-2771E5DC56E6,4.9,01/12/18 20:00,55
FFD7F3C8-5985-9EB9-5DCB-5CC6E8FD1497,4.9,01/12/18 21:00,55
1444B677-4F88-1691-64D4-857DA148195C,6.4,01/12/18 22:00,55
D39D1E7B-84F6-8BA0-4BDB-4C714E8B8422,4.7,01/12/18 23:00,55
E44FF400-71FE-2F35-1313-E41B324F0BA3,7.1,02/12/18 0:00,55
FAFE7A7E-6B86-19A9-3725-66B4D39616C2,6.0,02/12/18 1:00,55
79385696-8283-75AC-A2DC-D3C0194E7642,5.2,02/12/18 2:00,55
C870FDC7-06BD-7C27-79B8-32BAC0943798,6.4,02/12/18 3:00,55
608D8DCB-8C61-8535-2311-891A5193879A,5.6,02/12/18 4:00,55
1799E010-A18D-3C57-51AE-9E90F160936F,5.7,02/12/18 5:00,55
F0DAAC4C-57BA-9D17-7D14-B5662C385E48,4.1,02/12/18 6:00,55
12EC808E-3300-2588-2EDC-60A5402D87C0,5.8,02/12/18 7:00,55
B3DDE616-588D-2177-5A72-05BA761B165D,4.4,02/12/18 8:00,55
AA0801B7-596A-94BB-9EAA-E14E2D12809A,6.0,02/12/18 9:00,55
4305DC0E-1A69-2120-5915-BB2FF57281B4,5.1,02/12/18 10:00,55
CD0F5EA3-4652-7088-99F6-0AEA3AD9A39C,4.8,02/12/18 11:00,55
DF8F7D06-A6DB-9DEA-8F97-7758DB6F74B8,4.8,02/12/18 12:00,55
4259AA56-7911-2738-A03F-CBB485C51DFF,3.6,02/12/18 13:00,55
169738AA-91F4-1EEC-43CB-DC3E58ECA6CC,4.6,02/12/18 14:00,55
42D68E1E-2483-305B-5C4B-264289820D42,5.7,02/12/18 15:00,55
51E7B416-16AB-0368-23E7-75E40C04213D,6.8,02/12/18 16:00,55
19C57F4C-902D-6FE1-1C3E-B3A04854180E,4.7,02/12/18 17:00,55
E15014C0-2E7C-097C-0CD0-C30EAFEF9DDC,4.6,02/12/18 18:00,55
6F58EC0E-9329-04FC-7852-C28F9BE66844,5.0,02/12/18 19:00,55
B3EBF51E-13D1-5FFC-40D8-A3F15EB45037,5.0,02/12/18 20:00,55
05085396-2D3D-8E58-A542-428BFF46661E,4.6,02/12/18 21:00,55
93D45188-15FF-3CD3-44C5-BBF1B7496214,4.4,02/12/18 22:00,55
67794A56-8855-A29A-A5C2-8CB6F5EFA517,5.1,02/12/18 23:00,55
178B43C9-1526-2593-3B56-81CE865A6DFB,5.6,03/12/18 0:00,55
64648F6C-0C6B-23AF-1417-8D000DFD67AA,5.0,03/12/18 1:00,55
FF5B6CC2-15E2-3AC5-7BD6-A1DBA2BE8AD7,3.8,03/12/18 2:00,55
F90F6E1F-5677-0637-4FA6-AB4F14FB6746,5.0,03/12/18 3:00,55
3EF2D8B6-70B7-19A9-9B51-2263C15C3BC7,6.4,03/12/18 4:00,55
2399E400-7400-4EBA-5ED4-D90B18EC531D,4.8,03/12/18 5:00,55
B28772D9-A067-9451-A09A-3CC8BA797641,6.0,03/12/18 6:00,55
4F51E5CE-09C4-A5F3-8563-EE003E66448D,4.7,03/12/18 7:00,55
68DBDB0D-7A4C-6AC9-8A99-B2DFF5398BF0,5.7,03/12/18 8:00,55
E83B6BE9-6FA1-8206-8310-1B40B2B365A0,5.8,03/12/18 9:00,55
E12AADA9-0A2F-7C17-30DD-BE50D6C43E7E,5.9,03/12/18 10:00,55
D98C29E2-41A8-1E74-4AF2-7A8FE33434B6,6.2,03/12/18 11:00,55
A979F8E0-2C38-9A88-9BA1-1F89252B0F53,4.3,03/12/18 12:00,55
42382D11-6E13-850D-60BC-1792007E3638,5.9,03/12/18 13:00,55
2A90E057-679A-8AA4-1765-9EBA8E7309A4,4.7,03/12/18 14:00,55
618D9FF9-7E40-6B70-6482-19487F787FFA,5.4,03/12/18 15:00,55
746C44B5-3222-3B57-448B-4EBC68A596B4,5.5,03/12/18 16:00,55
3749D4E6-11B4-17A4-2871-9EE75FF564A9,3.4,03/12/18 17:00,55
484FBA47-66D3-4837-5828-78D8F4B92FE3,5.8,03/12/18 18:00,55
B71EF387-0B00-53D6-69F4-7A021E215B09,3.6,03/12/18 19:00,55
F82EBFD5-9183-31C5-8B51-0F9CD3990125,5.5,03/12/18 20:00,55
8F211F4E-2913-541C-8B5E-B56899301452,5.1,03/12/18 21:00,55
B60CCB8D-6199-146B-4EAC-8911300F61C1,4.4,03/12/18 22:00,55
3B8E7196-9D4C-33B8-0EC4-956B976D381B,4.6,03/12/18 23:00,55
17B6EF05-2D0F-2E49-6F33-F083BE2F27EE,4.8,04/12/18 0:00,55
D2F7AA3E-36DF-048C-3B36-3609AEA41A15,3.9,04/12/18 1:00,55
69BFFBE6-06E3-7D1B-4411-E9232245426E,3.8,04/12/18 2:00,55
72A5B464-0006-4AD8-395B-88CF6B920E14,5.4,04/12/18 3:00,55
B5F4BAA1-2AE9-3EF2-38FE-D96FF591313E,4.5,04/12/18 4:00,55
35C5F495-31C2-6071-4B92-00F0F2BFA279,4.3,04/12/18 5:00,55
567EB5C5-9D1C-0835-954D-972A24B6410A,3.3,04/12/18 6:00,55
4F87DB3A-5FDD-16C6-8A9D-A23C695F812B,5.3,04/12/18 7:00,55
C552F19C-8DF6-3A40-5C84-C7231FCC898B,6.1,04/12/18 8:00,55
BBF723A9-6026-8B18-28C6-83FBBB6B6F03,3.6,04/12/18 9:00,55
F7E52A2B-14B4-0368-1E68-00D660638115,5.0,04/12/18 10:00,55
C7E93BBB-52BA-3908-4B71-188692545B19,4.2,04/12/18 11:00,55
7A922064-1917-49BE-7553-42AA4432869D,4.8,04/12/18 12:00,55
AF4A97DA-7EB2-1D81-02A3-FAF1FC5334C2,6.0,04/12/18 13:00,55
D5AD03E0-91F6-91B2-818F-E1B89A299278,5.4,04/12/18 14:00,55
0F68048D-7521-8DA1-8650-BFA026B54BBF,6.5,04/12/18 15:00,55
D998985C-5984-1267-544B-2E9BC4A86449,3.9,04/12/18 16:00,55
8586293D-3CD1-8FC6-8C0D-2E2CD09F0BE1,4.1,04/12/18 17:00,55
4A54923A-242E-0ECD-5005-D1452B835545,6.5,04/12/18 18:00,55
813E82F4-13AA-010E-1B85-2C1B0CCF4214,5.7,04/12/18 19:00,55
F12523EB-98B8-5EC6-191D-C55AD5706A9F,3.6,04/12/18 20:00,55
2EC1D930-151B-572E-9862-4000173343EA,7.7,04/12/18 21:00,55
73CBCC06-5149-5CB6-151B-6E951DE5395F,6.2,04/12/18 22:00,55
EB1E3361-56E8-8B7F-839C-E1787B5A61A9,2.5,04/12/18 23:00,55
8B37E704-75D5-980D-5E02-CA1652CF7239,4.1,05/12/18 0:00,55
74534430-6E50-A2E9-96FC-BADD141F12E8,4.9,05/12/18 1:00,55
A6504697-8292-45BF-2318-EBD03792050F,3.3,05/12/18 2:00,55
032BF029-1C7F-A43B-4329-6E64C6527F28,5.4,05/12/18 3:00,55
0DEE4810-A14B-26F1-051B-481D247D6B49,4.3,01/12/18 0:00,56
0441B1E0-3CE2-69AF-439D-DB1CE2953CB1,5.5,01/12/18 1:00,56
8A0B54B6-4D82-70DE-2EAE-FB2BC61F9127,3.3,01/12/18 2:00,56
F506FBFE-292B-9CC5-8AE2-CAE3CD5F8AF5,5.9,01/12/18 3:00,56
9891D4FA-5931-5F44-7739-CBAF94A7703F,5.4,01/12/18 4:00,56
279194B2-8AD0-5298-62F0-B9F69DD5415B,6.0,01/12/18 5:00,56
535CE46B-3C24-4687-3CE5-90F5D83B1369,4.9,01/12/18 6:00,56
D202908F-A267-4A4E-A487-884766DF9E44,5.6,01/12/18 7:00,56
80ED1C27-4B1F-70E7-8A17-749B0C669512,4.9,01/12/18 8:00,56
E601E9F7-270A-53DC-92BC-AC8EDD236DF1,5.1,01/12/18 9:00,56
6C110899-5922-0151-83D1-C4F2585E0C58,6.5,01/12/18 10:00,56
AF799177-7BE4-0DAF-272F-F47869C56513,5.7,01/12/18 11:00,56
CF2F9786-9C9B-566D-9D4A-58F9E9975EF7,4.1,01/12/18 12:00,56
CD8F7B59-4242-71E3-9CBC-ACF6D38C2798,4.7,01/12/18 13:00,56
2E1CE540-9E84-2C8E-9249-55FDBBEF2DE8,5.0,01/12/18 14:00,56
7DC1EDED-061C-311C-7469-B9A40362190C,3.5,01/12/18 15:00,56
BCEA3CF5-7D73-15F0-685C-E1463571A554,3.4,01/12/18 16:00,56
6B24C108-5296-5575-09D6-606B39839059,6.1,01/12/18 17:00,56
B947163F-0B27-9731-1C23-72EFDF500181,4.2,01/12/18 18:00,56
714BEBF2-530D-496B-754F-E219390D4DCC,7.1,01/12/18 19:00,56
F78B09B4-7233-5F32-218B-51EAEECC211B,3.0,01/12/18 20:00,56
FE272EE9-5207-3440-3AC2-6065E166A087,4.3,01/12/18 21:00,56
00D23EBB-8EEE-8209-681E-3F8BC2A619A2,3.3,01/12/18 22:00,56
EEE93D39-4106-9324-1BC6-11AC3F2D7447,5.6,01/12/18 23:00,56
9C14DD48-592F-4902-9BF9-530113A810CD,4.8,02/12/18 0:00,56
BCE434BC-664A-66FC-9265-A5AA64163820,5.3,02/12/18 1:00,56
E566F153-0901-32D7-00E4-E18939529FF1,4.3,02/12/18 2:00,56
B8C1E881-3991-7145-A0F0-B16E405C4D5E,4.4,02/12/18 3:00,56
8B09B735-3647-89F4-0B42-393324F39A2E,3.9,02/12/18 4:00,56
B508A5EA-720F-9A62-3D7F-CFC2CFE30C86,6.9,02/12/18 5:00,56
9B7F4224-4351-8AED-5015-545F83419A60,5.1,02/12/18 6:00,56
30BB3ADB-4C67-31BB-7A1F-A34F17144E45,4.0,02/12/18 7:00,56
DDAD1E51-5B34-A639-3471-BD7F23CF526E,6.6,02/12/18 8:00,56
6554FB64-480F-636B-67E2-F3B29E6D638C,4.8,02/12/18 9:00,56
5F9DEA6C-9D19-7E8A-775D-6CBA85B93D69,4.6,02/12/18 10:00,56
3C02DDDC-0A79-88DD-7B47-2639C31B60EB,6.3,02/12/18 11:00,56
33FD78BE-9568-1FE8-3F53-1978C37769F8,3.8,02/12/18 12:00,56
78FFA3AF-8816-4AF5-59B6-BB22D2352D60,3.9,02/12/18 13:00,56
5325D27D-5A90-3133-1AF8-074FD626A133,4.9,02/12/18 14:00,56
BE8CEBE2-A42D-4CE3-7056-08591C6970FA,4.5,02/12/18 15:00,56
155372DB-3164-9BEA-866B-811F689D3E40,4.0,02/12/18 16:00,56
D3776A64-9797-63B3-500E-0CD3AAFC74F9,5.6,02/12/18 17:00,56
5C686926-9CB1-5F4D-2421-913879BF5737,4.8,02/12/18 18:00,56
4EADFDB0-4FAC-4786-343A-FD36D7003B64,3.1,02/12/18 19:00,56
363D87B4-5D83-139F-2D96-FB60F1BA9BB3,7.6,02/12/18 20:00,56
73F87340-25D6-1D44-01C9-F63457CC19EC,5.5,02/12/18 21:00,56
AFB8CB99-74BE-9FB8-A675-A82DD6868A4B,5.4,02/12/18 22:00,56
275D763D-5AA1-949C-4DCD-F46F9D215E2C,3.8,02/12/18 23:00,56
C0409265-9323-0760-71E1-16167B543E1A,4.5,03/12/18 0:00,56
60F7DA1F-881B-2ABC-38DA-1F9272AA0BAD,5.8,03/12/18 1:00,56
188BF059-1644-05FA-7CDA-1E865B36189F,3.6,03/12/18 2:00,56
D09BF02E-1CE8-92E1-6195-5259CB2A172E,5.4,03/12/18 3:00,56
FA4B5D53-0F6F-536C-2276-B52DA6947DF7,5.0,03/12/18 4:00,56
3047E61A-7590-9F2B-1A5A-74E5B4324800,5.4,03/12/18 5:00,56
366D30B9-99C4-5D80-8E9D-A0640663605A,5.6,03/12/18 6:00,56
B0446BE1-43F4-7865-13C3-C87AB0D070E9,2.8,03/12/18 7:00,56
A293D168-80F7-0D03-9F89-3600AC7A168E,4.9,03/12/18 8:00,56
959BD6AF-3235-3029-2EC8-48EC4B780434,6.4,03/12/18 9:00,56
AEC54F68-A6DC-1DDE-A191-5FF42E0F22D4,5.5,03/12/18 10:00,56
B37B18F0-4C0E-3484-7C39-D62DA19F6BC0,4.1,03/12/18 11:00,56
FEAE685C-1554-769A-98F2-CCC71720A44F,2.6,03/12/18 12:00,56
99D169CD-4473-490B-9517-07FA83BD6420,4.8,03/12/18 13:00,56
C83AF5EC-28D0-5E8D-9336-3D53FBD4A5DD,7.3,03/12/18 14:00,56
26BC263B-91B9-25D2-7975-016C37B14B4B,6.1,03/12/18 15:00,56
55908AEF-02FB-9356-0248-234214477D60,6.0,03/12/18 16:00,56
5073FC86-1D2D-19B0-7B06-39234F354978,5.6,03/12/18 17:00,56
A304241B-8105-2DB4-0291-B4E14A7CA229,4.1,03/12/18 18:00,56
038B2234-61EC-0239-4824-1953F91840AF,3.5,03/12/18 19:00,56
A72B7DE7-34E8-5FBA-014A-07C89257716B,5.5,03/12/18 20:00,56
3A005F07-58F1-01C7-928C-D352E9866B5F,4.7,03/12/18 21:00,56
EC589EAE-80AE-A186-85F1-F4090EDF3DE9,7.0,03/12/18 22:00,56
679B71F9-377D-0B06-30AC-55FEFB624966,4.6,03/12/18 23:00,56
71272DBC-73BE-6131-9186-818BCF6B1E16,4.1,04/12/18 0:00,56
44B6AEB6-7D0E-09C1-0CD8-0B15B7741028,5.3,04/12/18 1:00,56
0DA46AA7-2313-6D56-1201-07AA7520783E,5.5,04/12/18 2:00,56
79DA1A45-7C97-246E-0031-53F2709B2AFA,4.4,04/12/18 3:00,56
CB5D35D7-9EA9-2876-6A06-C3EAD4037482,6.0,04/12/18 4:00,56
24143090-75E3-2732-7639-D9D919465E2C,6.1,04/12/18 5:00,56
036A09DA-8F8B-3A51-57F3-D7C6F57F8694,3.8,04/12/18 6:00,56
8EAA89A6-1B19-4C06-0920-2513FCD5070D,4.7,04/12/18 7:00,56
12F6AC84-5A51-0C07-850F-738C4FC17DF0,4.4,04/12/18 8:00,56
F7B04763-7B00-0DB5-7AF7-E3E41D6564A6,5.5,04/12/18 9:00,56
